feature	pre	drought	log2FC	p	cliffs_delta	q_BH
GH192	0.2619	1.879	2.8383	0.0	0.9478	0.0004
GT3	80.6609	22.2685	-1.8568	0.0	-0.8783	0.0011
CBM98	4.6609	1.2466	-1.9017	0.0	-0.8739	0.0011
CBM103	0.2484	0.0442	-2.4634	0.0	-0.8587	0.0012
CBM64	3.0397	0.4833	-2.6503	0.0	-0.8261	0.0025
CE00022	8.5236	2.2679	-1.9096	0.0	-0.7957	0.0047
CBM77	0.2504	0.0357	-2.7769	0.0	-0.7652	0.0056
GH24	36.154	14.6462	-1.3036	0.0	-0.7783	0.0056
CBM73	7.5307	2.6888	-1.4855	0.0	-0.7652	0.0059
CBM102	4.1364	1.7876	-1.2099	0.0	-0.7565	0.0059
GT80	1.1431	0.5655	-1.0142	0.0	-0.7565	0.0059
AA25316	1.1423	0.5642	-1.0163	0.0	-0.7565	0.0059
CBM88	2.4256	1.0039	-1.2718	0.0	-0.7522	0.0059
PL3	2.8875	0.9778	-1.5612	0.0	-0.7522	0.0059
PL50631	0.1663	0.0462	-1.8256	0.0	-0.7478	0.0059
GT116	87.9832	41.0101	-1.1012	0.0	-0.7348	0.0082
CBM3	10.6493	5.3576	-0.991	0.0001	-0.7261	0.0083
CBM22	4.1622	2.0036	-1.0544	0.0001	-0.7261	0.0083
GH48	5.4885	1.5371	-1.8355	0.0001	-0.7261	0.0083
GT104	12.2979	4.2398	-1.5361	0.0001	-0.7217	0.0083
GH177	29.7783	15.1672	-0.9733	0.0001	-0.7217	0.0083
CE96472	0.2169	0.0408	-2.3806	0.0001	-0.7152	0.0083
GT23	2.0268	0.8456	-1.2602	0.0001	-0.7174	0.0083
CBM4	6.0913	2.8115	-1.1151	0.0001	-0.7174	0.0083
GH87	1.4923	0.8141	-0.8734	0.0001	-0.7087	0.0098
GH146	12.7118	6.8907	-0.8834	0.0001	-0.7043	0.0104
GH80078	0.1224	0.0199	-2.5597	0.0001	-0.6783	0.0107
PL8	2.5947	1.1814	-1.1344	0.0001	-0.7	0.0107
CE11	108.7375	55.4205	-0.9723	0.0001	-0.6957	0.0111
CBM14	2.9881	1.6375	-0.8674	0.0001	-0.6957	0.0111
PL1	55.5746	34.2718	-0.6974	0.0001	-0.6913	0.0111
CBM9	5.0593	2.8863	-0.8095	0.0001	-0.6913	0.0111
GH54	1.5031	1.0002	-0.5872	0.0001	-0.6913	0.0111
GH74	5.8912	3.1412	-0.907	0.0001	-0.687	0.0116
GT77	14.2425	6.8769	-1.0503	0.0001	-0.687	0.0116
PL10978	0.0605	0.0053	-3.2809	0.0002	-0.6087	0.0133
GH11	3.993	1.523	-1.39	0.0002	-0.6783	0.0133
GH82	0.4223	0.1496	-1.4909	0.0002	-0.6717	0.0143
GH166	0.5284	0.2639	-0.9991	0.0002	-0.6696	0.0143
CBM13	177.8614	111.7443	-0.6705	0.0002	-0.6696	0.0143
CE3	4.3384	2.595	-0.7412	0.0002	-0.6696	0.0143
CBM92	11.256	7.2535	-0.6339	0.0002	-0.6696	0.0143
CBM62	34.4503	18.0621	-0.9315	0.0002	-0.6652	0.0153
GH10	16.0254	10.4663	-0.6146	0.0002	-0.6609	0.0154
CE13289	6.8373	4.5614	-0.5838	0.0002	-0.6609	0.0154
GH148	1.9458	1.2958	-0.5861	0.0002	-0.6609	0.0154
GT58	30.1141	14.361	-1.0682	0.0002	-0.6609	0.0154
CE15	16.4895	10.8851	-0.5991	0.0002	-0.6565	0.0157
CBM57	45.9194	27.2122	-0.7548	0.0002	-0.6565	0.0157
CBM56	4.3305	2.7248	-0.6682	0.0002	-0.6565	0.0157
PL9	10.4888	6.3235	-0.73	0.0002	-0.6565	0.0157
PL05816	0.0223	0.1335	2.5319	0.0003	0.6478	0.0159
CE94955	0.2586	0.1149	-1.1637	0.0003	-0.6522	0.0163
CE20	7.4547	4.8802	-0.6111	0.0003	-0.6522	0.0163
PL43	0.2043	0.0925	-1.1345	0.0003	-0.6478	0.0166
PL39	0.3699	0.1662	-1.1494	0.0003	-0.6478	0.0166
CBM6	91.9773	58.7722	-0.6461	0.0003	-0.6478	0.0166
GH33	19.3512	16.0027	-0.2741	0.0003	-0.6478	0.0166
CBM16	9.2681	5.2472	-0.8206	0.0003	-0.6435	0.018
CE00316	0.1356	0.0371	-1.843	0.0004	-0.6261	0.0206
CBM38	31.5338	24.7084	-0.3519	0.0004	-0.6348	0.0206
GH136	1.8719	1.1746	-0.6719	0.0004	-0.6348	0.0206
GH62	2.1706	1.2612	-0.7828	0.0004	-0.6304	0.0222
GH106	4.6851	4.5768	-0.0337	0.0005	-0.6261	0.0229
GH117	2.4093	1.7819	-0.435	0.0005	-0.6261	0.0229
CBM35	39.0778	26.0509	-0.585	0.0005	-0.6261	0.0229
CBM10	4.0135	1.938	-1.0499	0.0005	-0.6261	0.0229
CBM67	18.3231	12.3974	-0.5636	0.0005	-0.6217	0.0243
CE5	48.207	30.7486	-0.6487	0.0005	-0.6217	0.0243
CBM60	3.21	1.921	-0.7404	0.0006	-0.6174	0.0259
GH140	4.9654	4.1497	-0.2589	0.0006	-0.6174	0.0259
CE85711	0.0658	0.0335	-0.9523	0.0006	-0.5696	0.0283
CBM44	0.4129	0.182	-1.1775	0.0006	-0.6109	0.0283
PL47996	0.0926	0.0181	-2.2898	0.0007	-0.5674	0.0285
CBM87	0.236	0.7641	1.6909	0.0007	0.6087	0.0285
GH176	11.3044	22.0438	0.9634	0.0007	0.6087	0.0285
GH44	3.5519	2.2775	-0.6409	0.0007	-0.6087	0.0285
CE01177	0.0513	0.004	-3.3815	0.0007	-0.5261	0.0286
CBM59	0.0518	0.0183	-1.4492	0.0007	-0.5783	0.0286
CE18	0.1894	0.6117	1.6863	0.0007	0.6043	0.0286
CBM2	112.5782	87.289	-0.3671	0.0007	-0.6043	0.0286
GH109	4.3946	2.8218	-0.639	0.0007	-0.6043	0.0286
GT43	1.7419	1.1668	-0.5777	0.0007	-0.6043	0.0286
GH105	8.0678	6.0079	-0.4253	0.0007	-0.6043	0.0286
CBM96	15.0014	10.689	-0.4889	0.0008	-0.6	0.0305
CBM84	2.076	1.4155	-0.5522	0.0008	-0.6	0.0305
GT57	29.5356	19.1915	-0.622	0.001	-0.5913	0.0351
CE19	4.6094	3.9995	-0.2047	0.001	-0.5913	0.0351
AA0	84.0421	49.2719	-0.7703	0.001	-0.5913	0.0351
PL6	1.9481	1.3102	-0.5719	0.0011	-0.587	0.0374
CBM85	0.8523	0.6395	-0.4138	0.0011	-0.587	0.0374
GH143	0.2184	0.1035	-1.07	0.0011	-0.5783	0.0395
CBM51	47.787	37.5219	-0.3489	0.0012	-0.5826	0.0395
PL11	5.5065	3.5191	-0.6458	0.0012	-0.5826	0.0395
GH96	0.1724	0.0683	-1.323	0.0012	-0.5783	0.041
CBM23	4.2303	3.472	-0.2849	0.0013	-0.5783	0.0412
AA5	22.7068	14.5759	-0.6395	0.0013	-0.5783	0.0412
GT29	2.038	1.4679	-0.4731	0.0013	-0.5783	0.0412
PL23954	0.2521	0.0909	-1.4618	0.0013	-0.5739	0.0422
GH138	0.2903	0.183	-0.6624	0.0013	-0.5739	0.0434
GH159	1.7118	1.3857	-0.3046	0.0014	-0.5739	0.0436
CBM32	72.4876	53.6852	-0.4332	0.0015	-0.5696	0.0452
GH23	145.1515	94.4856	-0.6194	0.0015	-0.5696	0.0452
GH19	16.1303	10.9751	-0.5555	0.0015	-0.5696	0.0452
GH179	2.064	1.4007	-0.559	0.0015	-0.5696	0.0452
GH15	31.7929	52.4827	0.7231	0.0015	0.5696	0.0452
AA7600385	0.0773	0.2248	1.5273	0.0016	0.5652	0.0482
CBM43229	1.9927	1.0657	-0.9023	0.0016	-0.5652	0.0482
CE75587	0.0171	0.0007	-3.3855	0.0017	-0.4174	0.0498
GH158	0.5816	0.3886	-0.5806	0.0018	-0.5609	0.05
GH153	0.5162	0.3914	-0.3985	0.0018	-0.5609	0.05
CE6	5.5004	4.4549	-0.3041	0.0018	-0.5609	0.05
PL4	6.6115	4.6967	-0.4932	0.0018	-0.5609	0.05
CE83519	0.0387	0.0027	-3.414	0.0018	-0.4435	0.0503
AA76629	0.0254	0.0017	-3.314	0.0019	-0.413	0.0512
GH5	110.5354	72.8993	-0.6005	0.0019	-0.5565	0.0512
CE0	27.0105	24.0053	-0.1702	0.0019	-0.5565	0.0512
GH191	1.2745	0.7406	-0.7823	0.0019	-0.5565	0.0512
AA4	15.5005	13.6537	-0.183	0.0019	-0.5565	0.0512
PL42	0.887	0.7358	-0.2694	0.0019	-0.5565	0.0512
GH190	0.0653	0.1562	1.2444	0.002	0.5543	0.0522
CE2	0.48	0.3216	-0.5762	0.002	-0.5543	0.0523
GH141	2.0337	1.7951	-0.1799	0.0021	-0.5522	0.0533
GH51	19.3933	15.8478	-0.2913	0.0021	-0.5522	0.0533
GH126	1.247	0.7289	-0.7738	0.0021	-0.5522	0.0533
CBM97	0.0979	0.0335	-1.5178	0.0021	-0.5261	0.0549
GH97	4.8908	4.4011	-0.1522	0.0022	-0.5478	0.0561
GH127	19.8649	14.845	-0.4202	0.0022	-0.5478	0.0561
GH43	196.8031	139.2875	-0.4987	0.0022	-0.5478	0.0561
PL14702	0.0163	0.1368	2.996	0.0023	0.513	0.058
PL29	1.0233	0.5283	-0.9526	0.0024	-0.5435	0.059
CBM0	75.5183	58.2395	-0.3748	0.0024	-0.5435	0.059
CBM8	2.2348	1.417	-0.6569	0.0024	-0.5435	0.059
AA33230	0.0236	0.0019	-3.0814	0.0026	-0.4	0.0612
GH115	7.9573	5.9658	-0.4155	0.0026	-0.5391	0.0612
GH88	3.0324	2.8447	-0.0921	0.0026	-0.5391	0.0612
GH36	38.523	24.9361	-0.6275	0.0026	-0.5391	0.0612
GT47	10.9654	7.9589	-0.4623	0.0026	-0.5391	0.0612
GH2	36.4232	34.6889	-0.0704	0.0026	-0.5391	0.0612
GH18139	0.029	0.0033	-2.7935	0.0027	-0.4261	0.0618
GH18	81.5756	61.3494	-0.4111	0.0029	-0.5348	0.0648
GH85	2.0487	1.3682	-0.5821	0.0029	-0.5348	0.0648
GT18052	0.0402	0.0052	-2.7256	0.003	-0.4435	0.0676
CE8	39.2294	30.7061	-0.3534	0.0031	-0.5304	0.0687
GH9	21.3635	17.2542	-0.3082	0.0031	-0.5304	0.0687
CBM30	0.0441	0.0131	-1.6773	0.0033	-0.4957	0.0725
GH52	0.0714	0.0355	-0.9897	0.0034	-0.5087	0.0747
CE24192	0.0206	0.0829	1.9611	0.0036	0.5087	0.0777
CBM47	59.7318	42.2354	-0.5	0.0036	-0.5217	0.0777
PL10	4.1652	3.9207	-0.0873	0.0036	-0.5217	0.0777
GH134	0.0537	0.0138	-1.89	0.0038	-0.4652	0.0815
GT10	1.5664	1.1285	-0.4727	0.0039	-0.5174	0.0824
GH53	5.6598	4.3687	-0.3735	0.0039	-0.5174	0.0824
PL22	1.4062	1.094	-0.3618	0.0042	-0.513	0.0872
CBM41	5.3696	4.6992	-0.1924	0.0042	-0.513	0.0872
GH0	245.8286	202.5566	-0.2793	0.0042	-0.513	0.0872
PL20152	0.0708	0.0273	-1.3456	0.0045	-0.487	0.0918
CBM42	2.8314	2.1095	-0.4244	0.0046	-0.5087	0.0918
GT41	20.0806	16.6185	-0.273	0.0046	-0.5087	0.0918
CBM21	4.2017	2.7336	-0.62	0.0046	-0.5087	0.0918
GH1	386.4735	254.5114	-0.6026	0.0049	-0.5043	0.0985
AA15	0.6439	0.3262	-0.9789	0.0053	-0.5	0.103
CBM20	17.7949	26.7924	0.5903	0.0053	0.5	0.103
GH64	5.3352	4.3617	-0.2906	0.0053	-0.5	0.103
GT35	107.8554	80.9568	-0.4139	0.0053	-0.5	0.103
GH7	0.9651	0.714	-0.4343	0.0053	-0.5	0.103
AA76597	0.0526	0.008	-2.577	0.0055	-0.4239	0.1063
GT120	0.0207	0.0	-4.4387	0.0056	-0.3	0.1071
PL95106	0.0118	0.0	-3.6786	0.0056	-0.3	0.1071
GH152	66.6561	46.5927	-0.5166	0.0057	-0.4957	0.1071
GH67	9.7128	8.2874	-0.2289	0.0057	-0.4957	0.1071
GH26	4.8678	3.7295	-0.3842	0.0057	-0.4957	0.1071
CBM54	1.2905	0.9366	-0.4621	0.0062	-0.4913	0.1134
CBM1	16.7437	13.1613	-0.3473	0.0062	-0.4913	0.1134
GT22	49.2658	34.1626	-0.5282	0.0062	-0.4913	0.1134
GH187	0.0466	0.0233	-0.9674	0.0063	-0.4652	0.1145
GH142	0.9266	0.7278	-0.3481	0.0066	-0.487	0.12
CE7	3.2604	2.9751	-0.1321	0.0066	-0.487	0.12
GH49780	0.0027	0.02	2.5101	0.007	0.3717	0.1252
CBM34	2.2278	1.8669	-0.2549	0.0071	-0.4826	0.1256
GH30	11.0403	8.4259	-0.3898	0.0071	-0.4826	0.1256
CBM66	13.4511	11.8833	-0.1788	0.0071	-0.4826	0.1256
PL0	17.5774	14.3951	-0.2881	0.0071	-0.4826	0.1256
GH27	14.8446	12.1886	-0.2844	0.0077	-0.4783	0.1336
GT9	29.4114	23.8422	-0.3028	0.0077	-0.4783	0.1336
CE86181	0.0794	0.0354	-1.1432	0.0079	-0.4435	0.1373
PL15060	0.0889	0.0374	-1.2277	0.008	-0.4609	0.1375
PL47560	0.0239	0.0048	-2.1078	0.008	-0.387	0.1375
GH119	0.6192	0.4535	-0.4484	0.0082	-0.4739	0.1399
GH32	33.284	25.1478	-0.4044	0.0082	-0.4739	0.1399
PL03221	0.0	0.039	5.3222	0.0085	0.3043	0.1424
AA59077	0.0	0.0164	4.1183	0.0085	0.3043	0.1424
GH110	0.2834	0.1913	-0.5642	0.0086	-0.4696	0.1443
GT102	0.3641	0.2496	-0.5428	0.0088	-0.4696	0.1456
GT13	3.9188	2.8641	-0.4522	0.0089	-0.4696	0.1456
PL35	10.5487	8.2642	-0.3521	0.0089	-0.4696	0.1456
PL20149	0.1454	0.0267	-2.3997	0.0092	-0.4391	0.1511
CE03142	0.1026	0.0347	-1.5347	0.0094	-0.463	0.153
GH22	0.2536	0.1375	-0.8787	0.0095	-0.4652	0.1532
CBM5	30.5948	23.8113	-0.3616	0.0095	-0.4652	0.1532
GT117	4.6622	3.5008	-0.4132	0.0102	-0.4609	0.1628
CBM63	0.715	0.4533	-0.6562	0.0102	-0.4609	0.1628
GH133	28.368	22.2209	-0.3523	0.0109	-0.4565	0.1729
GT30	13.3208	12.6775	-0.0714	0.0109	-0.4565	0.1729
CBM36	0.2626	0.1571	-0.7375	0.0117	-0.4522	0.1834
GH29	15.2826	13.4228	-0.1872	0.0117	-0.4522	0.1835
GH135	2.0226	1.6307	-0.3105	0.0126	-0.4478	0.1943
GH165	2.6842	2.875	0.099	0.0126	-0.4478	0.1943
CE85978	0.0148	0.0	-3.9853	0.0127	-0.25	0.1943
CE85524	0.0177	0.0	-4.2212	0.0127	-0.25	0.1943
GT60	0.1448	0.0824	-0.8056	0.0127	-0.4457	0.1943
CE00852	0.3824	0.2436	-0.6482	0.0134	-0.4435	0.1999
GH20	34.1104	27.5931	-0.3059	0.0135	-0.4435	0.1999
GT33	44.6115	34.6424	-0.3649	0.0135	-0.4435	0.1999
GT119	41.6836	37.5971	-0.1489	0.0135	-0.4435	0.1999
GH170	1.4679	1.2149	-0.2728	0.0135	-0.4435	0.1999
GH95	6.7248	6.702	-0.0049	0.0135	-0.4435	0.1999
PL01795	0.0013	0.2153	6.5527	0.0137	0.3152	0.2025
PL17	0.3642	0.3128	-0.2186	0.0139	-0.4413	0.2044
GH95106	0.0127	0.0018	-2.3094	0.014	-0.3	0.2053
PL47681	0.0234	0.0032	-2.5349	0.0143	-0.3261	0.2054
GT5	94.8893	61.1343	-0.6343	0.0144	-0.4391	0.2054
GT66	14.0676	11.0731	-0.3453	0.0144	-0.4391	0.2054
GH28	91.891	73.0149	-0.3317	0.0144	-0.4391	0.2054
CBM50	277.2056	225.8734	-0.2954	0.0144	-0.4391	0.2054
GH163	0.8517	0.5771	-0.5607	0.0144	-0.4391	0.2054
PL52885	0.2133	0.0901	-1.2342	0.0148	-0.437	0.2096
CE02443	0.0591	0.0333	-0.8094	0.015	-0.4174	0.212
CE76861	0.0163	0.0822	2.2646	0.0154	0.4087	0.2174
AA30348	0.0974	0.0227	-2.0558	0.0161	-0.4022	0.224
CE70762	0.0	0.0098	3.4266	0.0162	0.2609	0.224
GH13581	0.0	0.007	2.9923	0.0162	0.2609	0.224
CE06356	0.0	0.0086	3.2573	0.0162	0.2609	0.224
PL26	1.0032	0.763	-0.3944	0.0165	-0.4304	0.2268
PL02705	0.0056	0.2883	5.4502	0.0165	0.3065	0.227
GT63378	0.0305	0.004	-2.661	0.0171	-0.3174	0.2337
AA40835	0.0084	0.0208	1.212	0.0172	0.3478	0.2344
GT68	7.0286	6.7032	-0.0684	0.0176	-0.4261	0.2383
GH137	0.1869	0.1429	-0.3845	0.0187	-0.4196	0.2492
CE71895	0.0899	0.0518	-0.7832	0.0187	-0.413	0.2492
AA31326	0.0295	0.0864	1.5185	0.0188	0.4109	0.2492
GH178	0.3815	0.8336	1.1255	0.0188	0.4217	0.2492
GH12	11.0627	9.6542	-0.1965	0.0188	-0.4217	0.2492
PL23075	0.0162	0.0025	-2.2925	0.0195	-0.3413	0.257
AA30551	0.0029	0.0282	2.8918	0.0196	0.3217	0.2579
PL21626	0.0091	0.0008	-2.511	0.0198	-0.2696	0.2585
AA2139139	0.0017	0.0165	2.7193	0.0199	0.2978	0.2585
GH16	81.5388	68.0353	-0.2612	0.0201	-0.4174	0.2585
GH25	19.6194	16.1991	-0.2763	0.0201	-0.4174	0.2585
CE9	13.0821	13.3328	0.0274	0.0201	-0.4174	0.2585
GH129	0.0414	0.0526	0.3382	0.0204	-0.3913	0.2624
CBM91	21.1901	19.2951	-0.1352	0.0214	-0.413	0.2736
GH59	0.2628	0.1632	-0.6837	0.0219	-0.4109	0.2792
PL44	0.4462	0.43	-0.0532	0.0228	-0.4087	0.286
GH171	20.6331	20.8587	0.0157	0.0228	-0.4087	0.286
GT105	6.2	6.2721	0.0167	0.0228	-0.4087	0.286
GH73	11.4621	9.4928	-0.2719	0.0228	-0.4087	0.286
AA77681	0.0172	0.0053	-1.5296	0.0243	-0.3	0.299
GT62	14.1993	10.0317	-0.5012	0.0243	-0.4043	0.299
GH39	78.144	42.252	-0.8871	0.0243	-0.4043	0.299
GH45	4.186	2.8686	-0.5451	0.0243	-0.4043	0.299
GH50	1.7887	1.4801	-0.2731	0.0243	-0.4043	0.299
PL02703	0.0077	0.1857	4.4314	0.0252	0.3087	0.3075
CE85330	0.0179	0.0019	-2.7004	0.0252	-0.3087	0.3075
PL19113	0.0311	0.0066	-2.0801	0.0256	-0.3174	0.3115
GH89	5.2676	4.2568	-0.3073	0.0259	-0.4	0.3124
GT32	19.7024	17.0145	-0.2116	0.0259	-0.4	0.3124
GT51329	0.0128	0.0622	2.1978	0.0264	0.3783	0.3172
CE05892	0.0579	0.0189	-1.5655	0.0271	-0.3609	0.3227
PL20156	0.0256	0.0111	-1.1366	0.0273	-0.3304	0.3227
AA59072	0.0059	0.0261	1.9712	0.0273	0.3304	0.3227
GH78	18.5267	18.3652	-0.0126	0.0276	-0.3957	0.3227
GH68911	0.0046	0.0	-2.4858	0.0279	-0.2	0.3227
CE70545	0.0082	0.0	-3.1962	0.0279	-0.2	0.3227
PL28654	0.005	0.0	-2.5788	0.0279	-0.2	0.3227
GT96814	0.0092	0.0	-3.3504	0.0279	-0.2	0.3227
PL40	0.0099	0.0	-3.4515	0.0279	-0.2	0.3227
GH33930	0.0048	0.0	-2.5281	0.0279	-0.2	0.3227
CE10331	0.0059	0.0	-2.7864	0.0279	-0.2	0.3227
AA81488	0.0267	0.0033	-2.7028	0.0284	-0.2804	0.3274
CBM31	0.2458	0.3719	0.5954	0.0293	0.3913	0.3332
CBM94	0.0357	0.0091	-1.8608	0.0294	-0.3261	0.3332
CE82894	0.0076	0.0011	-2.0288	0.0294	-0.2522	0.3332
GH139	0.1807	0.2002	0.1471	0.0297	-0.3891	0.3332
PL02102	0.0	0.0143	3.9329	0.0304	0.2174	0.3332
AA80177	0.0	0.0052	2.6366	0.0304	0.2174	0.3332
GH77160	0.0	0.0133	3.8371	0.0304	0.2174	0.3332
PL01593	0.0	0.0286	4.8882	0.0304	0.2174	0.3332
PL48841	0.0	0.0138	3.8875	0.0304	0.2174	0.3332
CE23905	0.0	0.0074	3.0722	0.0304	0.2174	0.3332
PL05181	0.0	0.0066	2.931	0.0304	0.2174	0.3332
PL01515	0.0	0.0275	4.8323	0.0304	0.2174	0.3332
PL00843	0.0	0.0641	6.0255	0.0304	0.2174	0.3332
PL06713	0.0	0.0056	2.7298	0.0304	0.2174	0.3332
GT07800	0.0115	0.002	-2.055	0.031	-0.2761	0.3377
PL20143	0.0143	0.0014	-2.6519	0.031	-0.2761	0.3377
GT121	12.3858	10.559	-0.2302	0.0312	-0.387	0.3382
CBM24	0.0681	0.1689	1.2987	0.0316	0.3848	0.3417
AA2141085	0.0062	0.0284	2.0327	0.0321	0.2957	0.3459
GH36715	0.0008	0.007	2.1159	0.0328	0.2609	0.3528
CE12	7.3708	7.2289	-0.028	0.0331	-0.3826	0.3547
CE21	0.1502	0.0973	-0.6208	0.0336	-0.3717	0.3585
PL22675	0.0256	0.0034	-2.5885	0.0338	-0.2717	0.3593
GH57	19.4678	18.2044	-0.0968	0.0352	-0.3783	0.373
GH107	0.0511	0.0255	-0.977	0.0364	-0.35	0.3842
GH131	8.93	7.9864	-0.1611	0.0374	-0.3739	0.3935
GT96	0.0739	0.1552	1.0605	0.0379	0.3717	0.3967
CE41537	0.0763	0.0249	-1.5763	0.0379	-0.3565	0.3967
PL21449	0.0403	0.0119	-1.6812	0.038	-0.3174	0.3967
GT75	0.3052	0.2639	-0.2091	0.0396	-0.3696	0.4068
GH13	946.6256	751.3789	-0.3333	0.0396	-0.3696	0.4068
GH76	23.392	21.4	-0.1284	0.0396	-0.3696	0.4068
GT106	19.3867	15.242	-0.347	0.0396	-0.3696	0.4068
GH123	0.9263	0.824	-0.1686	0.0396	-0.3696	0.4068
GH48208	0.009	0.0031	-1.3087	0.04	-0.263	0.4075
CBM95521	0.0132	0.0034	-1.6841	0.04	-0.263	0.4075
GH71	83.5848	61.1258	-0.4515	0.042	-0.3652	0.4274
PL18837	0.0017	0.0241	3.2283	0.0427	0.2478	0.433
GH149	0.2521	0.2506	-0.0086	0.0435	-0.3587	0.4398
CE01466	0.0178	0.042	1.196	0.0447	0.2935	0.4505
AA25884	0.0127	0.0014	-2.5408	0.0455	-0.2174	0.4522
GH76327	0.0152	0.0006	-3.3852	0.0455	-0.2174	0.4522
CE04648	0.01	0.0006	-2.8291	0.0455	-0.2174	0.4522
AA2632455	0.0168	0.0007	-3.4119	0.0455	-0.2174	0.4522
AA28255	0.0324	0.0184	-0.7853	0.0471	-0.2826	0.4653
GT28	17.2747	18.1108	0.0682	0.0472	-0.3565	0.4653
GT25	1.0049	0.7951	-0.3375	0.0472	-0.3565	0.4653
PL2	0.0453	0.013	-1.7238	0.048	-0.2891	0.4718
GT107	0.4842	0.3632	-0.4138	0.0486	-0.3543	0.4758
GT34	12.3738	11.2662	-0.1353	0.05	-0.3522	0.4867
GH172	2.9508	3.168	0.1024	0.05	-0.3522	0.4867
AA41986	0.0524	0.0221	-1.2067	0.0505	-0.3304	0.4889
GH36088	0.0229	0.0827	1.8067	0.0505	0.3304	0.4889
CE85065	0.091	0.0794	-0.1956	0.0509	-0.3478	0.4894
AA29123	0.0158	0.0076	-0.9719	0.051	-0.25	0.4894
CBM68	0.007	0.0545	2.7875	0.0511	0.3043	0.4894
PL21817	0.0459	0.0166	-1.4158	0.0518	-0.3217	0.4894
GT18	0.0604	0.1334	1.1307	0.0524	0.3478	0.4894
AA7	7.0491	5.594	-0.3335	0.0529	-0.3478	0.4894
CE13	0.2282	0.1667	-0.4505	0.0529	-0.3478	0.4894
GT91	0.0484	0.1271	1.3751	0.0529	0.3457	0.4894
GH70029	0.0004	0.0081	2.6869	0.0534	0.2239	0.4894
GH49	0.0428	0.2117	2.2795	0.0539	0.3435	0.4894
AA34690	0.0508	0.0064	-2.8078	0.0547	-0.2652	0.4894
PL50080	0.2242	0.1214	-0.8799	0.0548	-0.3435	0.4894
PL20154	0.0307	0.0114	-1.3597	0.0552	-0.2804	0.4894
GT69	4.9641	4.7282	-0.0702	0.056	-0.3435	0.4894
GH8	5.0076	4.7625	-0.0724	0.056	-0.3435	0.4894
CBM55	0.0166	0.0537	1.6391	0.0562	0.3196	0.4894
AA95952	0.0482	0.0153	-1.5964	0.0562	-0.3304	0.4894
AA08708	0.0	0.0166	4.1355	0.0563	0.1739	0.4894
CE99840	0.0	0.0098	3.4355	0.0563	0.1739	0.4894
PL29214	0.0	0.0068	2.9644	0.0563	0.1739	0.4894
PL00845	0.0	0.0258	4.745	0.0563	0.1739	0.4894
PL00499	0.0	0.0134	3.8449	0.0563	0.1739	0.4894
CE07485	0.0	0.0107	3.549	0.0563	0.1739	0.4894
AA30133	0.0	0.0051	2.6158	0.0563	0.1739	0.4894
GT98687	0.0	0.0062	2.852	0.0563	0.1739	0.4894
AA2142240	0.0	0.0038	2.2579	0.0563	0.1739	0.4894
GH34876	0.0	0.0083	3.2133	0.0563	0.1739	0.4894
PL12155	0.0	0.0087	3.2718	0.0563	0.1739	0.4894
CE03909	0.0	0.0067	2.9509	0.0563	0.1739	0.4894
PL04348	0.0	0.0058	2.7557	0.0563	0.1739	0.4894
PL02428	0.0	0.0075	3.0905	0.0563	0.1739	0.4894
PL14463	0.0	0.0034	2.1325	0.0563	0.1739	0.4894
GH53148	0.0	0.0038	2.2486	0.0563	0.1739	0.4894
PL11876	0.0	0.0036	2.1961	0.0563	0.1739	0.4894
CE14	27.7815	25.0184	-0.1511	0.0592	-0.3391	0.4894
CBM19	0.3046	0.0915	-1.7243	0.0597	-0.3348	0.4894
GH98689	0.0091	0.0015	-2.0369	0.0602	-0.2043	0.4894
AA81753	0.003	0.0	-1.9976	0.0609	-0.15	0.4894
CE86344	0.0021	0.0	-1.6526	0.0609	-0.15	0.4894
GT61371	0.0053	0.0	-2.647	0.0609	-0.15	0.4894
CE85439	0.0075	0.0	-3.0906	0.0609	-0.15	0.4894
GH74502	0.0037	0.0	-2.227	0.0609	-0.15	0.4894
AA28691	0.0027	0.0	-1.9025	0.0609	-0.15	0.4894
CE09313	0.0062	0.0	-2.8415	0.0609	-0.15	0.4894
AA92517	0.0041	0.0	-2.3374	0.0609	-0.15	0.4894
AA46499	0.0099	0.0	-3.4462	0.0609	-0.15	0.4894
PL04993	0.0102	0.0	-3.4823	0.0609	-0.15	0.4894
AA16916	0.0058	0.0	-2.7703	0.0609	-0.15	0.4894
CE98646	0.0052	0.0	-2.6372	0.0609	-0.15	0.4894
AA2613819	0.0161	0.0	-4.0976	0.0609	-0.15	0.4894
AA2614596	0.0031	0.0	-2.0459	0.0609	-0.15	0.4894
PL24173	0.0046	0.0	-2.4772	0.0609	-0.15	0.4894
PL06455	0.0026	0.0	-1.8617	0.0609	-0.15	0.4894
CE66368	0.0085	0.0	-3.2409	0.0609	-0.15	0.4894
PL47494	0.0046	0.0	-2.4836	0.0609	-0.15	0.4894
PL00042	0.0084	0.0	-3.2344	0.0609	-0.15	0.4894
AA00116	0.0077	0.0	-3.12	0.0609	-0.15	0.4894
CE26367	0.0049	0.0	-2.5584	0.0609	-0.15	0.4894
GH49605	0.0031	0.0	-2.0414	0.0609	-0.15	0.4894
PL11994	0.0099	0.0	-3.4415	0.0609	-0.15	0.4894
PL36	0.0049	0.0	-2.5573	0.0609	-0.15	0.4894
