feature	pre	drought	log2FC	p	cliffs_delta	q_BH
PL20222	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE77181	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT52	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT93739	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT72606	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL18148	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE00755	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE66368	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT73501	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GH71057	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL15020	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL23172	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GH10373	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL80040	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL16	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GH69062	0.0353	0.01	-1.7219	0.4789	-0.0676	0.6915
GH138	4.3133	3.8002	-0.1827	0.4827	-0.1382	0.6965
GT65219	0.0588	0.11	0.8918	0.4831	0.1147	0.6965
CBM34	11.9808	12.7188	0.0862	0.4831	0.1382	0.6965
CE73660	0.1059	0.0681	-0.6291	0.4839	-0.1118	0.6973
CE91636	0.4588	0.3981	-0.2043	0.485	-0.1353	0.6982
GT78	0.2471	0.4585	0.8894	0.4863	0.1324	0.6982
PL95902	0.0588	0.03	-0.9484	0.4875	-0.0941	0.6982
AA2142146	0.0471	0.03	-0.6326	0.4875	-0.0941	0.6982
AA59072	0.0471	0.03	-0.6326	0.4875	-0.0941	0.6982
GH95185	0.0471	0.03	-0.6326	0.4875	-0.0941	0.6982
GH31565	0.0675	0.03	-1.1433	0.4875	-0.0941	0.6982
GH95662	0.0471	0.02	-1.1944	0.4881	-0.0824	0.6982
CE94409	0.0353	0.02	-0.7895	0.4881	-0.0824	0.6982
AA2140075	0.0353	0.02	-0.7895	0.4881	-0.0824	0.6982
CE00372	0.0471	0.02	-1.1946	0.4881	-0.0824	0.6982
GT62319	0.0471	0.02	-1.1944	0.4881	-0.0824	0.6982
GH79640	0.0353	0.02	-0.7895	0.4881	-0.0824	0.6982
CE04030	0.1232	0.06	-1.0256	0.4898	-0.1029	0.6982
PL46882	0.0235	0.05	1.0561	0.4899	0.0882	0.6982
GH18139	0.0235	0.04	0.7412	0.4899	0.0882	0.6982
PL14702	0.0235	0.04	0.7412	0.4899	0.0882	0.6982
PL48815	0.0235	0.05	1.056	0.4899	0.0882	0.6982
AA7600751	0.0235	0.054	1.1645	0.4899	0.0882	0.6982
CE03174	0.0235	0.04	0.7412	0.4899	0.0882	0.6982
GH35549	0.0235	0.0581	1.2688	0.4899	0.0882	0.6982
AA95135	0.0235	0.04	0.7412	0.4899	0.0882	0.6982
CE34458	0.0235	0.05	1.056	0.4899	0.0882	0.6982
GT112	0.8526	0.8117	-0.0708	0.4902	-0.1353	0.6982
CBM52	1.7962	1.6674	-0.1073	0.4906	-0.1353	0.6985
GH46	9.1565	8.7311	-0.0686	0.4925	-0.1353	0.7
AA75722	0.0588	0.09	0.6052	0.4926	0.1088	0.7
GH25	147.6159	146.1317	-0.0146	0.4928	-0.1353	0.7
CBM48	1211.017	1218.4045	0.0088	0.4929	0.1353	0.7
GT2	5965.6152	5940.3211	-0.0061	0.4929	-0.1353	0.7
AA91219	0.0824	0.06	-0.4504	0.4955	-0.1118	0.7034
PL23804	0.0824	0.1281	0.6313	0.4965	0.1088	0.7045
CE94737	0.0353	0.02	-0.7893	0.499	-0.0647	0.7074
CE82792	0.0353	0.02	-0.7893	0.499	-0.0647	0.7074
PL23256	0.1734	0.13	-0.4124	0.5017	-0.1235	0.7107
GH49605	0.1176	0.1081	-0.1209	0.5019	-0.1176	0.7107
GH19	98.4074	97.0392	-0.0202	0.5025	-0.1324	0.711
CE16	50.4396	48.8896	-0.045	0.5025	-0.1324	0.711
PL12155	0.0706	0.04	-0.8041	0.5028	-0.0912	0.7111
CBM65	0.0353	0.0696	0.9602	0.5059	0.0853	0.7151
CE03908	0.1294	0.1196	-0.1127	0.5066	-0.1176	0.7158
GH36697	0.1059	0.06	-0.8091	0.5071	-0.1059	0.7161
PL19991	0.5059	0.5121	0.0176	0.5084	0.1294	0.7176
PL20152	0.5145	0.5461	0.0857	0.5118	0.1265	0.7218
GH116	26.4326	25.4588	-0.0542	0.5121	-0.1294	0.7218
GH131	76.6552	77.649	0.0186	0.5122	-0.1294	0.7218
GH40717	0.0588	0.07	0.2471	0.5155	0.0971	0.7218
CE15626	0.0824	0.0581	-0.496	0.5157	-0.0971	0.7218
GH107	0.4439	0.5021	0.1772	0.5166	-0.1265	0.7218
CE06498	0.0824	0.1181	0.515	0.5172	0.1088	0.7218
GT18	0.0706	0.064	-0.1395	0.518	-0.1	0.7218
GT65170	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
AA2630319	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
PL28654	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
CE16377	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
PL50533	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
GT10167	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
PL20822	0.0235	0.04	0.7411	0.5194	0.0824	0.7218
CE79194	0.0235	0.01	-1.1567	0.5197	-0.0618	0.7218
CE02661	0.0235	0.02	-0.2241	0.5197	-0.0618	0.7218
AA7599520	0.0235	0.0296	0.3197	0.5197	-0.0618	0.7218
GH46425	0.0235	0.01	-1.1567	0.5197	-0.0618	0.7218
AA30999	0.0235	0.01	-1.1567	0.5197	-0.0618	0.7218
PL47250	0.0235	0.01	-1.1567	0.5197	-0.0618	0.7218
AA59449	0.0235	0.01	-1.1567	0.5197	-0.0618	0.7218
CE05294	0.0235	0.0281	0.2468	0.5197	-0.0618	0.7218
CE10815	0.0235	0.01	-1.1567	0.5197	-0.0618	0.7218
PL49217	0.0235	0.0296	0.3197	0.5197	-0.0618	0.7218
AA33073	0.0235	0.0296	0.3195	0.5198	-0.0618	0.7218
GT57961	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
CE86198	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
PL21626	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
GH94147	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
GH94151	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
CE28747	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
AA2137643	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
CE86252	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
CE03461	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
GT52272	0.0353	0.02	-0.7893	0.5201	-0.0765	0.7218
GH93	4.226	3.9394	-0.1013	0.5211	-0.1265	0.7223
GT68391	0.0471	0.02	-1.1942	0.5213	-0.0765	0.7223
PL48147	0.0879	0.02	-2.0815	0.5213	-0.0765	0.7223
GT61	4.7727	5.0701	0.0872	0.5215	0.1265	0.7223
CBM88	10.0766	9.5641	-0.0753	0.5219	-0.1265	0.7225
PL19983	0.2055	0.1381	-0.5702	0.5227	-0.1176	0.7232
GH44414	0.0353	0.07	0.9681	0.5239	0.0912	0.7243
GT79112	0.0353	0.064	0.8404	0.5239	0.0912	0.7243
GT78583	0.0941	0.08	-0.2318	0.5242	-0.1059	0.7243
PL24623	0.0588	0.04	-0.5451	0.5251	-0.0941	0.7253
AA36216	0.0471	0.03	-0.6325	0.5295	-0.0853	0.7307
CE14920	0.0471	0.03	-0.6325	0.5295	-0.0853	0.7307
GH51045	0.0675	0.04	-0.74	0.5314	-0.0853	0.7329
GH54	12.3639	13.0763	0.0808	0.5319	0.1235	0.7332
CE09788	0.3647	0.33	-0.1438	0.5333	-0.1206	0.7348
GT62678	0.0439	0.078	0.8131	0.5365	0.0794	0.7389
PL21026	0.0471	0.03	-0.6325	0.538	-0.0735	0.7403
AA01933	0.0471	0.03	-0.6325	0.538	-0.0735	0.7403
CE01877	2.7257	2.6148	-0.0599	0.5409	-0.1206	0.7439
PL24180	0.091	0.0992	0.1235	0.5419	-0.0971	0.7445
GT21	27.7437	27.0271	-0.0378	0.5419	-0.1206	0.7445
GT83	85.4119	86.6544	0.0208	0.5421	0.1206	0.7445
CBM44	3.0222	2.7331	-0.145	0.5503	-0.1176	0.7555
GH156	2.9492	2.897	-0.0258	0.5514	-0.1176	0.7565
GH47	158.9339	157.9417	-0.009	0.5522	-0.1176	0.7568
GH29	154.4656	152.9261	-0.0145	0.5523	-0.1176	0.7568
CE1	48.8327	48.7953	-0.0011	0.5523	-0.1176	0.7568
AA2142089	0.0588	0.04	-0.5451	0.5549	-0.0882	0.7596
AA34021	0.0588	0.04	-0.5451	0.5549	-0.0882	0.7596
AA36460	0.0353	0.02	-0.7893	0.5551	-0.0706	0.7596
AA2139772	0.0824	0.06	-0.4504	0.556	-0.0882	0.7604
GH68	0.1412	0.12	-0.2327	0.5562	-0.1059	0.7604
PL47301	0.0706	0.104	0.5524	0.5572	0.1	0.7614
CE85640	0.0941	0.08	-0.2317	0.5576	-0.0941	0.7616
CE00402	0.1647	0.232	0.4915	0.5601	0.1088	0.7646
AA2140256	0.0471	0.04	-0.2293	0.5612	-0.0794	0.7657
CBM11	10.0413	9.7082	-0.0487	0.5622	-0.1147	0.7658
GT31	37.0262	36.3654	-0.026	0.5623	-0.1147	0.7658
GH171	294.3074	297.1619	0.0139	0.5625	0.1147	0.7658
GH1	847.6441	843.0544	-0.0078	0.5625	-0.1147	0.7658
GT22	205.3152	203.0958	-0.0157	0.5625	-0.1147	0.7658
CBM37	0.3145	0.3662	0.2189	0.5632	0.1118	0.7664
AA7601421	0.2941	0.23	-0.3534	0.5685	-0.1088	0.7732
PL20427	0.0471	0.07	0.5632	0.5689	0.0882	0.7734
GT62702	0.0706	0.05	-0.4892	0.5701	-0.0853	0.7739
PL43	1.699	1.8943	0.1569	0.5708	0.1118	0.7739
AA15	3.8842	3.6152	-0.1035	0.572	-0.1118	0.7739
CE64192	0.0353	0.03	-0.2275	0.5721	-0.0676	0.7739
GH70068	0.0353	0.034	-0.053	0.5721	-0.0676	0.7739
AA2136950	0.0353	0.0396	0.1622	0.5721	-0.0676	0.7739
GT72754	0.0353	0.02	-0.7892	0.5721	-0.0676	0.7739
AA23089	0.0353	0.02	-0.7892	0.5721	-0.0676	0.7739
PL23862	0.0353	0.03	-0.2275	0.5721	-0.0676	0.7739
CE70935	0.0353	0.03	-0.2275	0.5721	-0.0676	0.7739
GH95195	0.0353	0.03	-0.2275	0.5721	-0.0676	0.7739
GH2	404.8039	401.9614	-0.0102	0.5729	-0.1118	0.7742
CBM50	1582.7155	1566.144	-0.0152	0.5729	-0.1118	0.7742
GT73	0.1882	0.23	0.2877	0.5755	0.1059	0.7774
GT99135	0.1176	0.134	0.1861	0.577	0.0941	0.7791
GT63715	1.0315	0.848	-0.2823	0.5806	-0.1088	0.7835
CBM102	13.6501	12.7004	-0.104	0.5829	-0.1088	0.7863
GH80221	0.0941	0.07	-0.4219	0.5834	-0.0824	0.7866
PL49713	0.0353	0.04	0.1759	0.584	0.0706	0.7867
AA7410018	0.0353	0.04	0.1759	0.584	0.0706	0.7867
GT75354	0.0588	0.0777	0.3958	0.585	0.0706	0.7877
CE22655	0.2644	0.2362	-0.1617	0.5883	-0.1029	0.7918
GT93	0.2824	0.3221	0.1893	0.5893	0.1029	0.7927
PL54383	0.0471	0.03	-0.6324	0.591	-0.0735	0.7943
GT62693	0.0471	0.03	-0.6324	0.591	-0.0735	0.7943
PL21267	0.0706	0.06	-0.2309	0.592	-0.0853	0.7953
PL10560	0.0588	0.1096	0.8867	0.5925	0.0882	0.7953
PL11416	1.9083	1.9403	0.0239	0.5927	-0.1059	0.7953
GT96	0.2941	0.2832	-0.0543	0.5928	-0.1029	0.7953
CBM84	17.4926	18.413	0.074	0.5933	0.1059	0.7955
CBM5	154.9997	156.4467	0.0134	0.5937	0.1059	0.7955
AA2140525	0.1176	0.1521	0.3677	0.594	0.0971	0.7955
AA28255	0.291	0.2481	-0.2292	0.594	-0.1029	0.7955
CE71895	0.5412	0.527	-0.0383	0.5961	-0.1029	0.7979
AA2141130	0.2	0.3143	0.6496	0.5974	0.1	0.7992
CE82688	0.1381	0.11	-0.3252	0.5976	-0.0941	0.7992
GT118	0.1294	0.2292	0.82	0.6005	0.0971	0.8027
AA11769	0.7703	0.7417	-0.0544	0.6008	-0.1029	0.8028
GT23	1.5146	1.4746	-0.0385	0.602	-0.1029	0.8041
CE84499	0.0353	0.05	0.4908	0.6081	0.0735	0.8119
GT79144	0.2353	0.2692	0.1936	0.6087	0.0971	0.8123
PL52885	0.9294	1.0342	0.154	0.6111	0.1	0.815
PL18426	0.7059	0.7672	0.12	0.6116	0.1	0.8154
PL40	0.0706	0.0696	-0.0197	0.6121	-0.0765	0.8157
GH185	0.2439	0.2181	-0.1608	0.6131	-0.0971	0.8166
PL42	11.3922	11.0221	-0.0476	0.6149	-0.1	0.8177
AA0	211.779	209.5664	-0.0152	0.615	-0.1	0.8177
CBM62	223.0073	226.9627	0.0254	0.615	0.1	0.8177
PL6	16.8066	16.1785	-0.0549	0.615	-0.1	0.8177
PL15068	0.1529	0.1	-0.608	0.6167	-0.0882	0.8195
AA76777	0.1647	0.14	-0.2329	0.6173	-0.0912	0.8201
PL14654	0.1059	0.07	-0.5903	0.6213	0.0794	0.825
GH111	0.0353	0.06	0.749	0.6251	0.0706	0.828
PL47560	0.0471	0.06	0.3441	0.6251	0.0706	0.828
CBM42	27.4032	26.6621	-0.0396	0.6255	-0.0971	0.828
CBM22	21.3958	21.7459	0.0234	0.6256	0.0971	0.828
CBM26	12.8753	13.373	0.0547	0.6256	0.0971	0.828
GH15	319.3714	321.5437	0.0098	0.6257	0.0971	0.828
GH16	486.5653	483.0585	-0.0104	0.6258	-0.0971	0.828
GH133	193.2533	194.2036	0.0071	0.6258	0.0971	0.828
AA67398	0.0118	0.04	1.6835	0.6292	0.0471	0.8307
GT67714	0.0118	0.04	1.6835	0.6292	0.0471	0.8307
AA2142260	0.0118	0.0381	1.6153	0.6293	0.0471	0.8307
AA48070	0.0118	0.0381	1.6153	0.6293	0.0471	0.8307
AA96979	0.0118	0.044	1.8173	0.6293	0.0471	0.8307
PL50874	0.2706	0.23	-0.2335	0.6305	-0.0912	0.8319
CE85065	1.5931	1.4869	-0.0995	0.6346	-0.0941	0.8369
PL48343	0.1294	0.1958	0.5939	0.6353	0.0853	0.8374
GT10	8.2053	8.041	-0.0292	0.636	-0.0941	0.8374
GH119	4.8693	5.0304	0.0469	0.6364	0.0941	0.8374
GH63	28.4749	29.0887	0.0308	0.6364	0.0941	0.8374
PL35	63.835	62.8284	-0.0229	0.6366	-0.0941	0.8374
CE6	73.1268	72.0756	-0.0209	0.6366	-0.0941	0.8374
GH68305	0.1554	0.05	-1.6164	0.6373	-0.0735	0.8376
AA2141128	0.0706	0.05	-0.4893	0.6373	-0.0735	0.8376
CE04648	0.0471	0.06	0.344	0.6402	0.0676	0.8408
PL56060	0.0588	0.0721	0.2889	0.6403	-0.0706	0.8408
AA2140258	0.0675	0.0821	0.2791	0.6412	0.0676	0.8416
PL21	0.6675	0.6577	-0.0214	0.6443	-0.0912	0.8453
PL46806	0.0118	0.02	0.7184	0.6522	0.0441	0.8488
CE03382	0.0118	0.03	1.2801	0.6522	0.0441	0.8488
AA33162	0.0118	0.034	1.4546	0.6522	0.0441	0.8488
GT51025	0.0118	0.03	1.2801	0.6522	0.0441	0.8488
CE84387	0.0118	0.034	1.4546	0.6522	0.0441	0.8488
CE93588	0.0118	0.0381	1.6152	0.6522	0.0441	0.8488
CE94645	0.0118	0.02	0.7184	0.6522	0.0441	0.8488
AA2142615	0.0118	0.03	1.2804	0.6522	0.0441	0.8488
GH48825	0.0118	0.0396	1.6698	0.6522	0.0441	0.8488
AA77327	0.0118	0.04	1.6835	0.6522	0.0441	0.8488
CE85685	0.0118	0.02	0.7184	0.6522	0.0441	0.8488
AA2141085	0.0118	0.02	0.7184	0.6522	0.0441	0.8488
PL56818	0.0118	0.02	0.7184	0.6522	0.0441	0.8488
CE85334	0.0118	0.0381	1.6152	0.6522	0.0441	0.8488
CE86338	0.0118	0.0381	1.6152	0.6522	0.0441	0.8488
GT11242	0.0118	0.03	1.2801	0.6522	0.0441	0.8488
CE96544	0.0118	0.02	0.7184	0.6522	0.0441	0.8488
PL48341	0.0118	0.04	1.6837	0.6522	0.0441	0.8488
PL30	0.2	0.22	0.1368	0.6546	0.0853	0.8515
GT79540	0.0471	0.05	0.0858	0.6555	0.0647	0.8524
CBM40	1.4315	1.3383	-0.0971	0.6574	-0.0882	0.8545
GH139	2.8347	2.7954	-0.0201	0.6581	-0.0882	0.8549
GT117	30.0902	30.2721	0.0087	0.6584	0.0882	0.8549
GT33769	0.0706	0.1096	0.6277	0.6586	0.0735	0.8549
AA84086	0.0941	0.114	0.2738	0.6599	0.0765	0.8552
PL11651	0.0824	0.09	0.1266	0.6635	-0.0706	0.8552
PL13953	0.2118	0.2573	0.28	0.6678	0.0824	0.8552
PL14	7.7112	7.3246	-0.0742	0.6691	-0.0853	0.8552
GH32	183.2105	181.9114	-0.0103	0.6696	-0.0853	0.8552
AA2141113	0.2204	0.244	0.146	0.67	0.0824	0.8552
GH97794	0.0706	0.06	-0.2308	0.67	-0.0647	0.8552
AA80621	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL05055	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA82190	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA7405325	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE02858	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL22502	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH76368	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GT45158	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH77163	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH77165	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE97351	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA67138	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA2142093	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE32257	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE02734	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL49559	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH74214	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL49483	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH51215	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH69800	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA1163777	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL80764	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL21144	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH13557	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE32226	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH68491	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH09934	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL47991	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL21252	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH35587	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE16349	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL46778	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CBM49	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GT51280	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL14462	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL08885	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA2624951	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA30994	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE85398	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE05197	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH97473	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GT47721	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GT49708	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA37506	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH80744	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH36316	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
AA29119	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
GH94782	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
CE01093	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL05403	0.0118	0.02	0.7182	0.6753	0.0412	0.8552
PL14716	0.0235	0.04	0.7411	0.6757	0.0412	0.8553
AA76983	0.2353	0.21	-0.1632	0.6763	-0.0794	0.8557
GT55	3.4433	3.1636	-0.1222	0.6803	-0.0824	0.8596
GH74	31.5493	32.1243	0.0261	0.6807	0.0824	0.8596
CE9	185.7971	184.3693	-0.0111	0.6807	-0.0824	0.8596
CE23905	0.0824	0.05	-0.7087	0.6808	-0.0647	0.8596
GH35447	0.0706	0.07	-0.0118	0.6808	0.0647	0.8596
GH79983	0.0588	0.05	-0.2302	0.6858	0.0588	0.8654
AA76778	0.3765	0.32	-0.2338	0.686	-0.0794	0.8654
GH13490	0.1765	0.17	-0.0536	0.6877	-0.0735	0.8672
AA67135	1.1059	1.2253	0.1478	0.6893	0.0794	0.8685
CE95725	0.8353	0.8783	0.0724	0.6896	0.0794	0.8685
CBM24	0.5381	0.6718	0.3197	0.6899	0.0794	0.8685
GH190	0.6118	0.7036	0.2015	0.6899	0.0794	0.8685
AA7407803	1.7467	1.8387	0.074	0.6908	0.0794	0.8692
GH128	35.213	35.5431	0.0135	0.6918	0.0794	0.8695
PL4	42.1893	41.4557	-0.0253	0.6918	-0.0794	0.8695
CBM35	270.7986	270.2695	-0.0028	0.6919	-0.0794	0.8695
CE85692	0.2824	0.3043	0.1077	0.6944	-0.0765	0.8723
AA16689	0.1412	0.1881	0.4116	0.6949	0.0735	0.8726
PL15061	0.2235	0.2092	-0.0949	0.6977	-0.0735	0.8757
AA33958	0.0235	0.03	0.3379	0.6993	0.0382	0.8773
GH76933	0.1765	0.204	0.208	0.7014	0.0735	0.8796
GH157	0.1529	0.1681	0.1356	0.7017	0.0706	0.8796
GH165	51.2826	51.7376	0.0127	0.7031	0.0765	0.8807
PL9	79.4056	79.7206	0.0057	0.7032	-0.0765	0.8807
AA65188	0.4	0.364	-0.1358	0.7062	-0.0735	0.8841
PL22095	0.182	0.1621	-0.1662	0.7067	0.0706	0.8843
GT74177	0.4118	0.4723	0.1974	0.7086	0.0735	0.8863
PL21161	0.491	0.4402	-0.1573	0.711	-0.0735	0.889
GH86	0.7381	0.7773	0.0747	0.713	0.0735	0.8903
PL16171	1.0817	1.1318	0.0653	0.7132	0.0735	0.8903
PL39	2.3727	2.4098	0.0224	0.7139	0.0735	0.8903
GH110	3.1907	3.1733	-0.0079	0.7139	-0.0735	0.8903
AA63395	2.8489	2.9534	0.052	0.714	0.0735	0.8903
GH62	16.666	16.8721	0.0177	0.7143	0.0735	0.8903
AA10	8.8475	8.9242	0.0124	0.7143	0.0735	0.8903
GH35	120.5214	121.361	0.01	0.7145	0.0735	0.8903
AA7394172	0.291	0.26	-0.1619	0.7178	-0.0706	0.8941
AA2142092	0.0235	0.0596	1.3051	0.7195	0.0441	0.8945
CE76088	0.0235	0.03	0.338	0.7195	0.0441	0.8945
GT91	0.0235	0.0581	1.2688	0.7195	0.0441	0.8945
GH69529	0.0235	0.04	0.7412	0.7195	0.0441	0.8945
GH134	0.3647	0.364	-0.0028	0.7206	-0.0706	0.8945
AA94187	0.0353	0.074	1.0469	0.7209	0.05	0.8945
PL20203	0.0353	0.0917	1.3529	0.721	0.05	0.8945
GT50944	0.0235	0.02	-0.2241	0.7232	0.0353	0.8945
PL11022	0.0118	0.02	0.7179	0.7232	0.0353	0.8945
GT98	0.0235	0.02	-0.2241	0.7232	0.0353	0.8945
GH49780	0.0235	0.02	-0.2241	0.7232	0.0353	0.8945
CE02089	0.0235	0.02	-0.2241	0.7232	0.0353	0.8945
AA90913	0.0235	0.02	-0.2241	0.7232	0.0353	0.8945
CE83197	0.0235	0.02	-0.2244	0.7232	0.0353	0.8945
GH37051	0.0235	0.02	-0.2241	0.7232	0.0353	0.8945
AA65642	0.0322	0.02	-0.66	0.7232	0.0353	0.8945
CE25265	0.0322	0.02	-0.6598	0.7233	0.0353	0.8945
GH99	12.3936	12.5347	0.0163	0.7255	0.0706	0.8959
GH170	15.1328	15.1745	0.004	0.7258	0.0706	0.8959
GH141	23.28	22.8269	-0.0284	0.7258	0.0706	0.8959
AA7	50.5219	51.0645	0.0154	0.7259	0.0706	0.8959
GT33	74.6819	73.6666	-0.0197	0.7259	-0.0706	0.8959
GT113	0.0675	0.06	-0.1668	0.7344	0.05	0.9059
CBM71	0.2204	0.18	-0.2908	0.7356	-0.0647	0.9071
CBM25	3.335	3.5089	0.0733	0.737	0.0676	0.9085
GH77	246.158	247.1168	0.0056	0.7374	0.0676	0.9085
PL15026	0.0353	0.06	0.749	0.7379	0.0471	0.9088
AA54266	0.0675	0.03	-1.1433	0.7393	-0.0441	0.9101
AA31531	0.1616	0.2181	0.4305	0.7416	0.0618	0.9126
GT51329	0.2557	0.2617	0.0333	0.7419	0.0647	0.9126
CE03463	0.4353	0.4601	0.0796	0.7454	-0.0647	0.9165
GH84	55.811	56.4574	0.0166	0.7488	0.0647	0.9191
GT66	50.951	51.3406	0.011	0.7488	0.0647	0.9191
GT8	143.9634	143.0383	-0.0093	0.7489	-0.0647	0.9191
GT78306	0.0588	0.04	-0.5451	0.7494	-0.0471	0.9191
CE70777	0.0588	0.04	-0.5452	0.7494	-0.0471	0.9191
AA95064	0.0588	0.04	-0.5451	0.7494	-0.0471	0.9191
GT6	0.1647	0.1596	-0.045	0.757	-0.0588	0.9258
GH50143	0.4557	0.432	-0.077	0.7574	-0.0618	0.9258
GH32754	0.0235	0.04	0.7411	0.7579	0.0382	0.9258
CE77875	0.0235	0.03	0.3379	0.7579	0.0382	0.9258
CE05390	0.0235	0.04	0.7411	0.7579	0.0382	0.9258
PL02374	0.0235	0.04	0.7411	0.7579	0.0382	0.9258
AA30206	0.0235	0.05	1.056	0.7579	0.0382	0.9258
PL49144	0.0235	0.04	0.7411	0.7579	0.0382	0.9258
CE02143	0.0235	0.044	0.875	0.7579	0.0382	0.9258
AA7600323	0.0235	0.04	0.7411	0.7579	0.0382	0.9258
GH22	0.2118	0.1796	-0.2363	0.7588	-0.0588	0.9264
GH159	20.8619	21.0181	0.0108	0.7604	0.0618	0.928
PL2	0.1882	0.1781	-0.0793	0.7644	0.0559	0.9325
PL41	0.3294	0.3	-0.1345	0.7673	-0.0588	0.9356
GH173	0.3412	0.3277	-0.0579	0.768	-0.0588	0.9361
CE77926	0.0941	0.07	-0.4218	0.7696	-0.0471	0.9373
GT60	1.7641	1.6624	-0.0856	0.7713	-0.0588	0.9373
AA64118	0.0353	0.06	0.7491	0.7714	0.0412	0.9373
